Date,Close,High,Low,Open,currency_pair
4/1/2020,1.102657437,1.103752732,1.09186995,1.102815509,EUR/USD
4/2/2020,1.095362186,1.096298933,1.084434032,1.095098257,EUR/USD
4/3/2020,1.084739923,1.085894227,1.07761991,1.084386945,EUR/USD
4/6/2020,1.08069551,1.083435297,1.076924801,1.080824018,EUR/USD
4/7/2020,1.080380321,1.092335105,1.079139829,1.080193639,EUR/USD
4/8/2020,1.089514494,1.089621305,1.08317709,1.089431405,EUR/USD
4/9/2020,1.086366177,1.094355345,1.084180117,1.08611834,EUR/USD
4/10/2020,1.092740893,1.095410228,1.092108369,1.092597604,EUR/USD
4/13/2020,1.093266606,1.096852064,1.089360237,1.093135118,EUR/USD
4/14/2020,1.092299342,1.098394156,1.091572046,1.091953397,EUR/USD
4/15/2020,1.098538876,1.098901033,1.085764527,1.098237276,EUR/USD
4/16/2020,1.09051013,1.090774179,1.082966089,1.090381742,EUR/USD
4/17/2020,1.085847139,1.089324594,1.081268191,1.086012244,EUR/USD
4/20/2020,1.086696625,1.089704394,1.08430469,1.086625814,EUR/USD
4/21/2020,1.086484075,1.087997198,1.0817945,1.086354256,EUR/USD
4/22/2020,1.085646749,1.088316917,1.082426786,1.085740924,EUR/USD
4/23/2020,1.080964208,1.084398746,1.075835705,1.080683827,EUR/USD
4/24/2020,1.077702284,1.081771135,1.072765708,1.077632666,EUR/USD
4/27/2020,1.082368255,1.086035728,1.081221342,1.082368255,EUR/USD
4/28/2020,1.082485437,1.088968754,1.081127763,1.082719803,EUR/USD
4/29/2020,1.083658457,1.087429285,1.083165526,1.08323586,EUR/USD
4/30/2020,1.087725043,1.096996427,1.08356452,1.087665915,EUR/USD
5/1/2020,1.094546914,1.101624846,1.093541503,1.094475031,EUR/USD
5/4/2020,1.095962524,1.09578228,1.090132117,1.095746279,EUR/USD
5/5/2020,1.090429306,1.09213233,1.082696319,1.090453029,EUR/USD
5/6/2020,1.083858132,1.08448112,1.078422904,1.084010839,EUR/USD
5/7/2020,1.079855323,1.081572175,1.076750755,1.080053568,EUR/USD
5/8/2020,1.083717108,1.087334752,1.081630588,1.083693624,EUR/USD
5/11/2020,1.083952069,1.085304976,1.080426931,1.084010839,EUR/USD
5/12/2020,1.080940843,1.088044524,1.078539252,1.080917478,EUR/USD
5/13/2020,1.084681034,1.089336395,1.083141923,1.084633946,EUR/USD
5/14/2020,1.082368255,1.082485437,1.077655911,1.08219254,EUR/USD
5/15/2020,1.08069551,1.084951758,1.079086185,1.080625415,EUR/USD
5/18/2020,1.082134008,1.091274142,1.080088615,1.081946611,EUR/USD
5/19/2020,1.091512442,1.097514153,1.090274692,1.091583848,EUR/USD
5/20/2020,1.092776775,1.099904299,1.092920065,1.093015671,EUR/USD
5/21/2020,1.098297596,1.100872993,1.093948245,1.097935915,EUR/USD
5/22/2020,1.095290303,1.095530272,1.088613033,1.095242262,EUR/USD
5/25/2020,1.090780139,1.091464758,1.087204695,1.09090507,EUR/USD
5/26/2020,1.090299726,1.09915483,1.089835167,1.090108395,EUR/USD
5/27/2020,1.098177075,1.102985859,1.093661189,1.098056436,EUR/USD
5/28/2020,1.101685524,1.107186675,1.099311829,1.10152781,EUR/USD
5/29/2020,1.107910514,1.114466906,1.10703969,1.107812285,EUR/USD
6/1/2020,1.111852407,1.115200162,1.110148907,1.111456871,EUR/USD
6/2/2020,1.112594604,1.119570136,1.111568093,1.112557411,EUR/USD
6/3/2020,1.118943691,1.124998569,1.118105412,1.118568182,EUR/USD
6/4/2020,1.123595476,1.136053801,1.11959517,1.123721719,EUR/USD
6/5/2020,1.133786798,1.138394594,1.128566265,1.133722663,EUR/USD
6/8/2020,1.131951571,1.131874681,1.126950979,1.131605744,EUR/USD
6/9/2020,1.130556703,1.136337757,1.124366164,1.130288363,EUR/USD
6/10/2020,1.133221507,1.138887286,1.133414149,1.133414149,EUR/USD
6/11/2020,1.136544466,1.140016913,1.132605433,1.136867523,EUR/USD
6/12/2020,1.12880826,1.133979678,1.123469234,1.128935814,EUR/USD
6/15/2020,1.125201106,1.129203439,1.122876406,1.125416398,EUR/USD
6/16/2020,1.133774042,1.13498354,1.123166442,1.133799672,EUR/USD
6/17/2020,1.126570106,1.129688144,1.12102592,1.12649405,EUR/USD
6/18/2020,1.124290228,1.126253009,1.120460749,1.124125957,EUR/USD
6/19/2020,1.121100068,1.125299811,1.117393374,1.12072444,EUR/USD
6/22/2020,1.117755532,1.126773238,1.117555618,1.117942929,EUR/USD
6/23/2020,1.127967954,1.134899855,1.123431444,1.127713561,EUR/USD
6/24/2020,1.131234527,1.132631063,1.125986695,1.131362557,EUR/USD
6/25/2020,1.125087261,1.125999331,1.119144082,1.125137806,EUR/USD
6/26/2020,1.122208476,1.123898506,1.119783282,1.122082591,EUR/USD
6/29/2020,1.122586489,1.128923059,1.122057438,1.122410059,EUR/USD
6/30/2020,1.124720216,1.126164198,1.11923182,1.12470758,EUR/USD
7/1/2020,1.123595476,1.127459288,1.118918657,1.123368263,EUR/USD
7/2/2020,1.125137806,1.130326629,1.122775555,1.125340343,EUR/USD
7/3/2020,1.1237849,1.125112534,1.122107744,1.123974323,EUR/USD
7/6/2020,1.124720216,1.134687424,1.124884725,1.124884725,EUR/USD
7/7/2020,1.131285667,1.13365829,1.126037359,1.131029725,EUR/USD
7/8/2020,1.127522826,1.134558678,1.126519442,1.127281308,EUR/USD
7/9/2020,1.133915424,1.137268305,1.128795505,1.133786798,EUR/USD
7/10/2020,1.128795505,1.132477164,1.125720382,1.128923059,EUR/USD
7/13/2020,1.131004214,1.137048483,1.130454421,1.130876303,EUR/USD
7/14/2020,1.134549618,1.140706182,1.132631063,1.134584427,EUR/USD
7/15/2020,1.141070485,1.145299554,1.139354467,1.141083598,EUR/USD
7/16/2020,1.141719341,1.144299626,1.137954235,1.141734958,EUR/USD
7/17/2020,1.139211655,1.144164801,1.137889385,1.13864994,EUR/USD
7/20/2020,1.144295692,1.146789074,1.14052403,1.14395535,EUR/USD
7/21/2020,1.145869136,1.149800658,1.142622113,1.145764112,EUR/USD
7/22/2020,1.153402567,1.160092831,1.150853872,1.153509021,EUR/USD
7/23/2020,1.156871796,1.162425756,1.154214621,1.156671166,EUR/USD
7/24/2020,1.159608483,1.164008856,1.158171415,1.159500957,EUR/USD
7/27/2020,1.165256739,1.177953362,1.165256739,1.165256739,EUR/USD
7/28/2020,1.176927567,1.177578926,1.170099735,1.176650524,EUR/USD
7/29/2020,1.17187953,1.177899361,1.171495199,1.172058105,EUR/USD
7/30/2020,1.178286552,1.180735111,1.173268199,1.178689361,EUR/USD
7/31/2020,1.187225461,1.190799475,1.180261254,1.187366486,EUR/USD
8/3/2020,1.178231001,1.17875874,1.170138001,1.178411484,EUR/USD
8/4/2020,1.176332235,1.180498123,1.172415376,1.176055431,EUR/USD
8/5/2020,1.181544304,1.190532923,1.179996729,1.181488395,EUR/USD
8/6/2020,1.187281847,1.191185236,1.182075024,1.187366486,EUR/USD
8/7/2020,1.187648416,1.188354135,1.175654531,1.187507391,EUR/USD
8/10/2020,1.178272724,1.180199981,1.174300194,1.178244829,EUR/USD
8/11/2020,1.173777819,1.180498123,1.172319174,1.17376399,EUR/USD
8/12/2020,1.173653841,1.181265116,1.171303034,1.173984528,EUR/USD
8/13/2020,1.179380178,1.186400056,1.179467797,1.179648638,EUR/USD
8/14/2020,1.181655884,1.183800459,1.178467035,1.181893468,EUR/USD
8/17/2020,1.185255408,1.188071728,1.183039904,1.185044765,EUR/USD
8/18/2020,1.187648416,1.196515799,1.187535644,1.187930703,EUR/USD
8/19/2020,1.194785953,1.19545722,1.189343452,1.194728851,EUR/USD
8/20/2020,1.184350014,1.186844945,1.180651546,1.184174657,EUR/USD
8/21/2020,1.187366486,1.188636661,1.175490022,1.187084556,EUR/USD
8/24/2020,1.179801822,1.185255408,1.178619862,1.179913163,EUR/USD
8/25/2020,1.17945385,1.184413195,1.178480864,1.179523468,EUR/USD
8/26/2020,1.183501959,1.183992386,1.177606702,1.183333874,EUR/USD
8/27/2020,1.184272885,1.189852953,1.176622868,1.184020519,EUR/USD
8/28/2020,1.181963205,1.192037106,1.181195378,1.182047009,EUR/USD
8/31/2020,1.191824079,1.196358204,1.188509464,1.191653728,EUR/USD
9/1/2020,1.193901539,1.201129079,1.193730474,1.193915725,EUR/USD
9/2/2020,1.19232142,1.192435145,1.182410479,1.192307234,EUR/USD
9/3/2020,1.184735894,1.184805989,1.178967237,1.184595585,EUR/USD
9/4/2020,1.183978438,1.186352253,1.178175449,1.184370995,EUR/USD
9/7/2020,1.18344593,1.184862137,1.181376815,1.183656096,EUR/USD
9/8/2020,1.182172775,1.182872057,1.176719785,1.181921363,EUR/USD
9/9/2020,1.177024484,1.18305397,1.175364375,1.176913619,EUR/USD
9/10/2020,1.180637598,1.191469073,1.180289149,1.180637598,EUR/USD
9/11/2020,1.182438493,1.187648416,1.182592273,1.182620287,EUR/USD
9/14/2020,1.184272885,1.188800573,1.183305979,1.184356928,EUR/USD
9/15/2020,1.187000036,1.190099359,1.184146643,1.186690092,EUR/USD
9/16/2020,1.184441209,1.18830049,1.1814605,1.184272885,EUR/USD
9/17/2020,1.180344939,1.183011889,1.174163699,1.180428505,EUR/USD
9/18/2020,1.184820056,1.187100053,1.183123827,1.185255408,EUR/USD
9/21/2020,1.184553385,1.187300205,1.173268199,1.184553385,EUR/USD
9/22/2020,1.176800013,1.177301645,1.169344425,1.176180005,EUR/USD
9/23/2020,1.170836806,1.172000527,1.166493654,1.170754552,EUR/USD
9/24/2020,1.165854454,1.168100119,1.16296649,1.16619432,EUR/USD
9/25/2020,1.167324305,1.168510914,1.16134584,1.167365074,EUR/USD
9/28/2020,1.16353488,1.167965055,1.161669493,1.1635077,EUR/USD
9/29/2020,1.167883277,1.174163699,1.166656971,1.167774081,EUR/USD
9/30/2020,1.174205065,1.175640702,1.16860652,1.174274087,EUR/USD
10/1/2020,1.172607899,1.176700354,1.171810865,1.172374129,EUR/USD
10/2/2020,1.174494624,1.17470026,1.169713736,1.174411893,EUR/USD
10/5/2020,1.172044396,1.179662585,1.171930432,1.172195554,EUR/USD
10/6/2020,1.179245353,1.180735111,1.176733613,1.178828239,EUR/USD
10/7/2020,1.17376399,1.178139329,1.172540545,1.173736572,EUR/USD
10/8/2020,1.176747441,1.178133845,1.173529863,1.176553607,EUR/USD
10/9/2020,1.176700354,1.182452321,1.175875664,1.176705956,EUR/USD
10/12/2020,1.181683898,1.182732105,1.178800464,1.181334972,EUR/USD
10/13/2020,1.181614041,1.181418657,1.17357111,1.181418657,EUR/USD
10/14/2020,1.174218893,1.177024484,1.172168016,1.174398184,EUR/USD
10/15/2020,1.174398184,1.176055431,1.169016361,1.174756885,EUR/USD
10/16/2020,1.170713425,1.174674034,1.169494867,1.170576453,EUR/USD
10/19/2020,1.171550155,1.179523468,1.170494199,1.171563864,EUR/USD
10/20/2020,1.176885962,1.183992386,1.176262975,1.176802874,EUR/USD
10/21/2020,1.182983994,1.188212872,1.182927966,1.182927966,EUR/USD
10/22/2020,1.185395956,1.18694365,1.181334972,1.185129046,EUR/USD
10/23/2020,1.181502461,1.185958266,1.178800464,1.18140471,EUR/USD
10/26/2020,1.18484807,1.185100913,1.18040061,1.184834123,EUR/USD
10/27/2020,1.180944324,1.183800459,1.179940939,1.180944324,EUR/USD
10/28/2020,1.178411484,1.178828239,1.171930432,1.178161621,EUR/USD
10/29/2020,1.174867272,1.175917268,1.165623426,1.174743056,EUR/USD
10/30/2020,1.167869568,1.170343518,1.164306998,1.167678595,EUR/USD
11/2/2020,1.164212108,1.165699482,1.162439227,1.164252758,EUR/USD
11/3/2020,1.164279938,1.174199581,1.163805604,1.164279938,EUR/USD
11/4/2020,1.17622149,1.176885962,1.160766125,1.176456809,EUR/USD
11/5/2020,1.173268199,1.185677052,1.171275616,1.172993064,EUR/USD
11/6/2020,1.181753755,1.189060569,1.179620862,1.181418657,EUR/USD
11/9/2020,1.189301014,1.191923499,1.179746151,1.1893152,EUR/USD
11/10/2020,1.182732105,1.184356928,1.178078294,1.182326555,EUR/USD
11/11/2020,1.181879401,1.183291912,1.174729228,1.181963205,EUR/USD
11/12/2020,1.178029776,1.182300091,1.175958753,1.177870154,EUR/USD
11/13/2020,1.180339336,1.183389902,1.179968834,1.180526018,EUR/USD
11/16/2020,1.184525371,1.186873198,1.181474447,1.184427142,EUR/USD
11/17/2020,1.1859442,1.189272761,1.184553385,1.185972333,EUR/USD
11/18/2020,1.18636632,1.189100266,1.18511498,1.186436653,EUR/USD
11/19/2020,1.184763908,1.185536385,1.181739807,1.184286952,EUR/USD
11/20/2020,1.186647773,1.189088941,1.185185194,1.186746478,EUR/USD
11/23/2020,1.186647773,1.190589547,1.180317044,1.186535239,EUR/USD
11/24/2020,1.184272885,1.189385891,1.183894277,1.184180379,EUR/USD
11/25/2020,1.190051198,1.192804933,1.188283563,1.190051198,EUR/USD
11/26/2020,1.19200027,1.194099784,1.188693166,1.19175303,EUR/USD
11/27/2020,1.191599727,1.196186543,1.191071749,1.191185236,EUR/USD
11/30/2020,1.197146058,1.200206399,1.194414854,1.197074294,EUR/USD
12/1/2020,1.193816066,1.205356598,1.193599463,1.19377327,EUR/USD
12/2/2020,1.207437873,1.210741639,1.20407939,1.20698607,EUR/USD
12/3/2020,1.211460352,1.217500329,1.210243464,1.21134305,EUR/USD
12/4/2020,1.214565039,1.21777463,1.213371277,1.214535475,EUR/USD
12/7/2020,1.212135911,1.216352582,1.208079696,1.212062478,EUR/USD
12/8/2020,1.211313605,1.213415504,1.209716439,1.210946918,EUR/USD
12/9/2020,1.211093664,1.214900017,1.207394004,1.210990906,EUR/USD
12/10/2020,1.207875371,1.215805531,1.208035827,1.208167195,EUR/USD
12/11/2020,1.214429379,1.216397047,1.210785747,1.214343786,EUR/USD
12/14/2020,1.213340402,1.217404008,1.211753964,1.213356614,EUR/USD
12/15/2020,1.214889646,1.216648579,1.212694526,1.214874864,EUR/USD
12/16/2020,1.21543014,1.221299529,1.214697838,1.215376854,EUR/USD
12/17/2020,1.219958544,1.22630024,1.219244599,1.219705582,EUR/USD
12/18/2020,1.226271629,1.226843357,1.22271812,1.226196408,EUR/USD
12/21/2020,1.221612811,1.223466158,1.213076949,1.221060872,EUR/USD
12/22/2020,1.223690629,1.225900292,1.216604233,1.223840475,EUR/USD
12/23/2020,1.218665123,1.221941233,1.215775847,1.218590856,EUR/USD
12/24/2020,1.21914053,1.22174716,1.217937827,1.219393253,EUR/USD
12/25/2020,1.218472004,1.221299529,1.216700435,1.218472004,EUR/USD
12/28/2020,1.220509529,1.225200415,1.218353271,1.220703125,EUR/USD
12/29/2020,1.222344518,1.227599382,1.222000957,1.222000957,EUR/USD
12/30/2020,1.225295067,1.230875254,1.225204945,1.225324988,EUR/USD
12/31/2020,1.229989648,1.230950952,1.222299576,1.22990644,EUR/USD
1/1/2021,1.218026876,1.221699357,1.213499427,1.217285395,EUR/USD
1/4/2021,1.225069761,1.23099947,1.217137218,1.224904776,EUR/USD
1/5/2021,1.225159883,1.229483008,1.224994779,1.225295067,EUR/USD
1/6/2021,1.230027437,1.235025287,1.226692915,1.229861021,EUR/USD
1/7/2021,1.234110832,1.234567881,1.224664688,1.233775854,EUR/USD
1/8/2021,1.22714448,1.228214622,1.221493483,1.226873398,EUR/USD
1/11/2021,1.218620539,1.219958544,1.213474393,1.218783855,EUR/USD
1/12/2021,1.216070175,1.217848778,1.213886857,1.216160297,EUR/USD
1/13/2021,1.220889449,1.222493887,1.215539455,1.220926642,EUR/USD
1/14/2021,1.216249108,1.217285395,1.211313605,1.216175079,EUR/USD
1/15/2021,1.215125918,1.216249108,1.208473802,1.215300083,EUR/USD
1/18/2021,1.206811309,1.208619833,1.205545425,1.206723928,EUR/USD
1/19/2021,1.207729459,1.214491248,1.207846165,1.207846165,EUR/USD
1/20/2021,1.213886857,1.216000557,1.207773209,1.213945866,EUR/USD
1/21/2021,1.21156311,1.217196465,1.210990906,1.211533785,EUR/USD
1/22/2021,1.216629386,1.218800306,1.215199709,1.216619015,EUR/USD
1/25/2021,1.216944695,1.218599796,1.211724639,1.216855884,EUR/USD
1/26/2021,1.214624047,1.217500329,1.210844398,1.214329123,EUR/USD
1/27/2021,1.216299295,1.217137218,1.206199884,1.216323018,EUR/USD
1/28/2021,1.210507274,1.214399815,1.208240151,1.210477829,EUR/USD
1/29/2021,1.212003708,1.215700507,1.209599376,1.212135911,EUR/USD
2/1/2021,1.212385774,1.213606954,1.206913233,1.212282777,EUR/USD
2/2/2021,1.206869483,1.20879519,1.201836467,1.206767559,EUR/USD
2/3/2021,1.203905463,1.204999328,1.200494647,1.203905463,EUR/USD
2/4/2021,1.204238892,1.204383969,1.196716189,1.204180956,EUR/USD
2/5/2021,1.196673155,1.203977942,1.195357203,1.1967448,EUR/USD
2/8/2021,1.204877377,1.206854939,1.202139854,1.204935431,EUR/USD
2/9/2021,1.205359578,1.211475134,1.205019593,1.205254912,EUR/USD
2/10/2021,1.211999297,1.21437335,1.21102035,1.211695194,EUR/USD
2/11/2021,1.212121248,1.215099335,1.211431146,1.211944938,EUR/USD
2/12/2021,1.21315062,1.213592291,1.208399296,1.213003397,EUR/USD
2/15/2021,1.212209344,1.214699388,1.211739302,1.212106466,EUR/USD
2/16/2021,1.213219643,1.217100263,1.209584713,1.213238835,EUR/USD
2/17/2021,1.209248304,1.209833503,1.202558994,1.208853722,EUR/USD
2/18/2021,1.204800487,1.208900332,1.20363009,1.204586983,EUR/USD
2/19/2021,1.209189773,1.214771628,1.208299994,1.209175229,EUR/USD
2/22/2021,1.212635636,1.215509892,1.209219098,1.212444544,EUR/USD
2/23/2021,1.216679692,1.217878461,1.213680625,1.216693044,EUR/USD
2/24/2021,1.215214491,1.217404008,1.211130261,1.215199709,EUR/USD
2/25/2021,1.217137218,1.224155068,1.215657711,1.216950655,EUR/USD
2/26/2021,1.216042042,1.218249321,1.209175229,1.216012478,EUR/USD
3/1/2021,1.208956003,1.210155606,1.202993035,1.209090471,EUR/USD
3/2/2021,1.205109596,1.208035827,1.199400306,1.204906344,EUR/USD
3/3/2021,1.208546758,1.211049557,1.204470992,1.208503008,EUR/USD
3/4/2021,1.205066085,1.206400633,1.202501178,1.204833746,EUR/USD
3/5/2021,1.196773529,1.19685936,1.189796209,1.19685936,EUR/USD
3/8/2021,1.192563176,1.193217754,1.184834123,1.192463636,EUR/USD
3/9/2021,1.185171127,1.191599727,1.183614135,1.185199261,EUR/USD
3/10/2021,1.189790606,1.192506313,1.187000036,1.189668894,EUR/USD
3/11/2021,1.192605853,1.197776914,1.191710472,1.19274807,EUR/USD
3/12/2021,1.198609591,1.199040771,1.191057563,1.198164463,EUR/USD
3/15/2021,1.195000052,1.196544409,1.191185236,1.195114374,EUR/USD
3/16/2021,1.192577362,1.195300102,1.188438892,1.192733884,EUR/USD
3/17/2021,1.190164566,1.191799998,1.188763738,1.190209746,EUR/USD
3/18/2021,1.198279262,1.199099779,1.191015005,1.19806385,EUR/USD
3/19/2021,1.191824079,1.193744779,1.187493324,1.191767335,EUR/USD
3/22/2021,1.188311696,1.193744779,1.187606215,1.188452959,EUR/USD
3/23/2021,1.193303108,1.194315076,1.186436653,1.193331718,EUR/USD
3/24/2021,1.184020519,1.18511498,1.181334972,1.184118629,EUR/USD
3/25/2021,1.181306958,1.183011889,1.177523375,1.181376815,EUR/USD
3/26/2021,1.177662134,1.18040061,1.177260041,1.177606702,EUR/USD
3/29/2021,1.178800464,1.179356575,1.176180005,1.178760171,EUR/USD
3/30/2021,1.177100658,1.177578926,1.171316862,1.176913619,EUR/USD
3/31/2021,1.17236042,1.175861835,1.170453072,1.172333002,EUR/USD
4/1/2021,1.172883034,1.177578926,1.17148149,1.172896624,EUR/USD
4/2/2021,1.177994967,1.178700447,1.175143361,1.177773118,EUR/USD
4/5/2021,1.176816702,1.181614041,1.173943162,1.176636696,EUR/USD
4/6/2021,1.181893468,1.185536385,1.179648638,1.181907296,EUR/USD
4/7/2021,1.187422872,1.191469073,1.186535239,1.18754971,EUR/USD
4/8/2021,1.187366486,1.191483259,1.186183333,1.187197208,EUR/USD
4/9/2021,1.191568494,1.19232142,1.186859131,1.191568494,EUR/USD
4/12/2021,1.190051198,1.192037106,1.187338233,1.189640641,EUR/USD
4/13/2021,1.191469073,1.195314407,1.188430429,1.191213608,EUR/USD
4/14/2021,1.195414305,1.198193073,1.195185781,1.195743084,EUR/USD
4/15/2021,1.198609591,1.199313998,1.195786119,1.198236227,EUR/USD
4/16/2021,1.197174668,1.199472189,1.195090055,1.197074294,EUR/USD
4/19/2021,1.196945429,1.204819322,1.194343567,1.19683075,EUR/USD
4/20/2021,1.204529047,1.208167195,1.202877283,1.204383969,EUR/USD
4/21/2021,1.203239202,1.204529047,1.200000405,1.203253627,EUR/USD
4/22/2021,1.203775048,1.207000613,1.200393677,1.20381844,EUR/USD
4/23/2021,1.201475382,1.207799435,1.201388836,1.201793075,EUR/USD
4/26/2021,1.208985209,1.211827397,1.206374407,1.208956003,EUR/USD
4/27/2021,1.208167195,1.209189773,1.205792546,1.207920551,EUR/USD
4/28/2021,1.209030509,1.210214138,1.205763578,1.208853722,EUR/USD
4/29/2021,1.213592291,1.215214491,1.210419297,1.213577509,EUR/USD
4/30/2021,1.212709188,1.212856293,1.202472329,1.212488651,EUR/USD
5/3/2021,1.202776074,1.207799435,1.201489806,1.202645779,EUR/USD
5/4/2021,1.206127167,1.206300259,1.200004816,1.205981612,EUR/USD
5/5/2021,1.20150435,1.2029351,1.198724627,1.201634288,EUR/USD
5/6/2021,1.200797319,1.207000613,1.199400306,1.200912714,EUR/USD
5/7/2021,1.206854939,1.216544986,1.205342174,1.206592798,EUR/USD
5/10/2021,1.217107654,1.217730165,1.213739514,1.216752172,EUR/USD
5/11/2021,1.214093208,1.21796751,1.212547421,1.214211106,EUR/USD
5/12/2021,1.214450002,1.215066791,1.206811309,1.214550257,EUR/USD
5/13/2021,1.207850575,1.210653782,1.205312967,1.207685709,EUR/USD
5/14/2021,1.207729459,1.214771628,1.207146287,1.208021283,EUR/USD
5/17/2021,1.215037346,1.216999531,1.212753296,1.214756846,EUR/USD
5/18/2021,1.215687275,1.223241568,1.215406537,1.215524673,EUR/USD
5/19/2021,1.222399712,1.224799752,1.219185114,1.222643375,EUR/USD
5/20/2021,1.217285395,1.22290051,1.217092872,1.217285395,EUR/USD
5/21/2021,1.22253871,1.22420001,1.217374444,1.222792864,EUR/USD
5/24/2021,1.218323588,1.222942352,1.217581868,1.218115807,EUR/USD
5/25/2021,1.221463561,1.226700306,1.221239805,1.22144866,EUR/USD
5/26/2021,1.224909306,1.226500273,1.220003128,1.224889755,EUR/USD
5/27/2021,1.219259501,1.221699357,1.217567086,1.21903646,EUR/USD
5/28/2021,1.219318867,1.220107436,1.213341951,1.219274282,EUR/USD
5/31/2021,1.219006777,1.223391294,1.218412638,1.219006777,EUR/USD
6/1/2021,1.22328651,1.225415111,1.221463561,1.223406196,EUR/USD
6/2/2021,1.221776962,1.222942352,1.216574669,1.221806884,EUR/USD
6/3/2021,1.220986247,1.22159791,1.212090373,1.221150398,EUR/USD
6/4/2021,1.213300705,1.218769073,1.210551143,1.213029861,EUR/USD
6/7/2021,1.216841102,1.220199704,1.21450603,1.216574669,EUR/USD
6/8/2021,1.219363451,1.219660997,1.21666348,1.218962193,EUR/USD
6/9/2021,1.217285395,1.22189939,1.217181802,1.217181802,EUR/USD
6/10/2021,1.218200445,1.219214797,1.214535475,1.217730165,EUR/USD
6/11/2021,1.217255831,1.219500303,1.209499836,1.217315078,EUR/USD
6/14/2021,1.21102035,1.21315062,1.209526181,1.211079001,EUR/USD
6/15/2021,1.212224007,1.214919209,1.210287452,1.212415099,EUR/USD
6/16/2021,1.212709188,1.213499427,1.211035013,1.212547421,EUR/USD
6/17/2021,1.199558616,1.20076859,1.190703034,1.199184537,EUR/USD
6/18/2021,1.1913414,1.19274807,1.18511498,1.191327095,EUR/USD
6/21/2021,1.187366486,1.192051411,1.184876204,1.186901331,EUR/USD
6/22/2021,1.191256166,1.19175303,1.188241243,1.191156864,EUR/USD
6/23/2021,1.193673491,1.196999907,1.19158268,1.193744779,EUR/USD
6/24/2021,1.193317413,1.195671678,1.191994548,1.193160772,EUR/USD
6/25/2021,1.193032742,1.197447062,1.192790747,1.192790747,EUR/USD
6/28/2021,1.194215298,1.194600344,1.190461993,1.194215298,EUR/USD
6/29/2021,1.192890406,1.193032742,1.188043594,1.193032742,EUR/USD
6/30/2021,1.190192819,1.191043258,1.184581518,1.189994454,EUR/USD
7/1/2021,1.185677052,1.188399315,1.183810234,1.185536385,EUR/USD
7/2/2021,1.184623599,1.186098933,1.18193531,1.184707761,EUR/USD
7/5/2021,1.185620785,1.188200235,1.185200691,1.185592651,EUR/USD
7/6/2021,1.186380386,1.189626455,1.1814996,1.186149597,EUR/USD
7/7/2021,1.182452321,1.184132576,1.178244829,1.182033062,EUR/USD
7/8/2021,1.179339886,1.186633825,1.178425312,1.179356575,EUR/USD
7/9/2021,1.184800386,1.187465072,1.182522297,1.184693813,EUR/USD
7/12/2021,1.187295914,1.188212872,1.183670163,1.187366486,EUR/USD
7/13/2021,1.186521053,1.187789559,1.179342628,1.186493039,EUR/USD
7/14/2021,1.177537322,1.182800651,1.177260041,1.177440166,EUR/USD
7/15/2021,1.183333874,1.18511498,1.180595756,1.183333874,EUR/USD
7/16/2021,1.181181431,1.182300091,1.17939961,1.181306958,EUR/USD
7/19/2021,1.181400537,1.182326555,1.176429033,1.181153536,EUR/USD
7/20/2021,1.179384351,1.18040061,1.175709844,1.179245353,EUR/USD
7/21/2021,1.178411484,1.180275202,1.175364375,1.178550363,EUR/USD
7/22/2021,1.179273009,1.182983994,1.176664352,1.179523468,EUR/USD
7/23/2021,1.17727387,1.178550363,1.175599337,1.177357078,EUR/USD
7/26/2021,1.177343249,1.181753755,1.176456809,1.177301645,EUR/USD
7/27/2021,1.180776954,1.183712125,1.177176952,1.180637598,EUR/USD
7/28/2021,1.182312608,1.183011889,1.178578138,1.18223989,EUR/USD
7/29/2021,1.184595585,1.18920207,1.184174657,1.184679747,EUR/USD
7/30/2021,1.189299703,1.191100121,1.185550451,1.18920207,EUR/USD
8/2/2021,1.186704159,1.189899683,1.185958266,1.186535239,EUR/USD
8/3/2021,1.187465072,1.189599514,1.185564637,1.187493324,EUR/USD
8/4/2021,1.18694365,1.190199852,1.183431864,1.186915398,EUR/USD
8/5/2021,1.183740139,1.185900569,1.182983994,1.183992386,EUR/USD
8/6/2021,1.183572054,1.183572054,1.175640702,1.183319926,EUR/USD
8/9/2021,1.174950004,1.177163005,1.174177527,1.175088167,EUR/USD
8/10/2021,1.173846722,1.174399495,1.17106986,1.173900485,EUR/USD
8/11/2021,1.172333002,1.174687862,1.170644879,1.171975732,EUR/USD
8/12/2021,1.174189925,1.175100565,1.172511697,1.174205065,EUR/USD
8/13/2021,1.173626184,1.180300355,1.173103094,1.173612475,EUR/USD
8/16/2021,1.179467797,1.180358887,1.176802874,1.17963469,EUR/USD
8/17/2021,1.177994967,1.178411484,1.171056151,1.177994967,EUR/USD
8/18/2021,1.170973897,1.173100352,1.169686437,1.170960188,EUR/USD
8/19/2021,1.170329809,1.170686007,1.166874766,1.170384526,EUR/USD
8/20/2021,1.167659521,1.169099689,1.166493654,1.167678595,EUR/USD
8/23/2021,1.169754863,1.174329162,1.169560552,1.16997385,EUR/USD
8/24/2021,1.174453378,1.176484466,1.172814131,1.174674034,EUR/USD
8/25/2021,1.175309181,1.176055431,1.172855377,1.175502539,EUR/USD
8/26/2021,1.177440166,1.178133845,1.174784422,1.177300215,EUR/USD
